Repository,Path,Extension,SizeBytes,Lines,Category,Module,Review status,Review depth,Key symbols,Issues found,Related routes,Related DB objects,Duplicate/obsolete status,Notes
AGT_ERP,src/features/dms/ai-observability/sections/ai-token-cost-summary.tsx,.tsx,3524,74,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/ai-observability/sections/ai-usage-overview-cards.tsx,.tsx,3088,74,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-correction/dms-apply-correction-confirm-dialog.tsx,.tsx,7527,220,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-correction/dms-apply-correction-drawer.tsx,.tsx,8568,244,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-correction/dms-apply-correction-history.tsx,.tsx,7074,200,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-correction/dms-apply-correction-proposal-form.tsx,.tsx,6962,212,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-correction/dms-apply-correction-source-card.tsx,.tsx,4887,145,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-correction/dms-apply-correction-status-badge.tsx,.tsx,1385,37,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-correction/index.ts,.ts,611,12,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-to-erp/dms-apply-status-badge.tsx,.tsx,2926,61,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-to-erp/dms-apply-to-erp-confirm-dialog.tsx,.tsx,10120,264,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-to-erp/dms-apply-to-erp-item-table.tsx,.tsx,4992,115,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-to-erp/dms-apply-to-erp-preview.tsx,.tsx,3762,103,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-to-erp/dms-apply-to-erp-run-history.tsx,.tsx,9417,219,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-to-erp/dms-party-target-selector.tsx,.tsx,9426,227,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/apply-to-erp/index.ts,.ts,625,12,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/approvals/dms-approval-action-dialog.tsx,.tsx,6811,193,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/approvals/dms-approval-action-panel.tsx,.tsx,9057,245,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/approvals/dms-approval-history-section.tsx,.tsx,4192,114,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/approvals/dms-approval-status-badge.tsx,.tsx,1720,57,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/approvals/dms-approvals-queue-page-client.tsx,.tsx,23065,499,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/approvals/admin/dms-approval-workflow-form-dialog.tsx,.tsx,23340,540,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/approvals/admin/dms-approval-workflows-admin-page-client.tsx,.tsx,20491,437,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/archive/dms-archive-table.tsx,.tsx,18544,469,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/browser/dms-browser-filter-bar.tsx,.tsx,8932,254,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/browser/dms-browser-intent-banner.tsx,.tsx,7589,218,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/browser/dms-browser-page-client.tsx,.tsx,14954,413,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/browser/dms-browser-preview.tsx,.tsx,8014,197,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/browser/dms-browser-resize-handle.tsx,.tsx,706,23,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/browser/dms-browser-results-list.tsx,.tsx,7990,214,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/browser/dms-browser-search-bar.tsx,.tsx,6675,202,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/dashboard/dms-action-panels.tsx,.tsx,7879,229,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/dashboard/dms-ai-pipeline-chart.tsx,.tsx,2621,85,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/dashboard/dms-category-bar-chart.tsx,.tsx,2284,77,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/dashboard/dms-dashboard-page-client.tsx,.tsx,10775,270,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/dashboard/dms-documents-over-time-chart.tsx,.tsx,2493,78,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/dashboard/dms-expiry-timeline-chart.tsx,.tsx,1987,66,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/dashboard/dms-kpi-cards.tsx,.tsx,6882,202,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/dms-confidentiality-badge.tsx,.tsx,1330,43,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/dms-document-constants.ts,.ts,1504,59,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/dms-document-record-form.tsx,.tsx,30809,673,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/dms-document-status-badge.tsx,.tsx,2496,64,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/dms-documents-table.tsx,.tsx,44276,1014,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/dms-expiry-badge.tsx,.tsx,1937,62,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/dms-link-entity-select.tsx,.tsx,4310,124,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/dms-risk-badge.tsx,.tsx,1442,28,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-ai-section.tsx,.tsx,46506,1117,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-ai-summary-section.tsx,.tsx,12404,291,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-approvals-section.tsx,.tsx,863,26,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-ask-ai-section.tsx,.tsx,11062,260,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-audit-section.tsx,.tsx,3748,107,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-comments-section.tsx,.tsx,5186,137,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-content-section.tsx,.tsx,9698,249,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-expiry-section.tsx,.tsx,11634,275,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-files-section.tsx,.tsx,24832,577,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-intelligence-section.tsx,.tsx,15271,375,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-links-section.tsx,.tsx,20064,536,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-metadata-section.tsx,.tsx,11402,322,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-ocr-section.tsx,.tsx,19006,449,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-overview-section.tsx,.tsx,10674,297,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-semantic-section.tsx,.tsx,16170,417,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-tags-section.tsx,.tsx,14593,375,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-understanding-section.tsx,.tsx,33245,700,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-document-versions-section.tsx,.tsx,15665,376,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-erp-mapping-preview-panel.tsx,.tsx,11837,292,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/documents/sections/dms-link-version-dialog.tsx,.tsx,7159,211,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/entity-documents/dms-attach-document-picker.tsx,.tsx,6941,194,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/entity-documents/dms-entity-document-compliance-cards.tsx,.tsx,4280,125,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/entity-documents/dms-entity-documents-tab.tsx,.tsx,16167,427,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/entity-documents/index.ts,.ts,718,21,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/expiry/dms-expiring-documents-table.tsx,.tsx,14608,345,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/expiry/dms-expiry-dashboard-page-client.tsx,.tsx,12348,325,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/expiry/dms-expiry-email-dialog.tsx,.tsx,12905,335,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/expiry/dms-expiry-filter-bar.tsx,.tsx,12050,301,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/expiry/dms-expiry-status-badge.tsx,.tsx,2405,74,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/expiry/dms-expiry-summary-cards.tsx,.tsx,3867,84,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/expiry/dms-reminder-schedule-table.tsx,.tsx,4822,121,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/expiry/dms-reminder-status-badge.tsx,.tsx,1313,28,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/intake/dms-ai-intake-classification-card.tsx,.tsx,4390,114,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/intake/dms-ai-intake-field-row.tsx,.tsx,2803,90,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/intake/dms-ai-intake-metadata-section.tsx,.tsx,9184,254,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/intake/dms-ai-intake-page-client.tsx,.tsx,31356,711,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/intake/dms-ai-intake-review-form.tsx,.tsx,18138,494,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/intake/dms-ai-intake-status-badge.tsx,.tsx,1948,33,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/intake/dms-ai-intake-zero-definitions-notice.tsx,.tsx,8076,210,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/intake/dms-intake-link-panel.tsx,.tsx,9815,262,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/intake/dms-standard-file-name-field.tsx,.tsx,4237,109,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/notifications/dms-bridge-status-badge.tsx,.tsx,1033,23,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/notifications/dms-notification-settings-page-client.tsx,.tsx,14626,346,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/notifications/dms-notifications-page-client.tsx,.tsx,5361,157,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/notifications/dms-notifications-table.tsx,.tsx,9305,220,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/ocr/dms-ocr-status-badge.tsx,.tsx,2154,48,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/orchestration/dms-orchestration-progress-card.tsx,.tsx,13574,321,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/orchestration/index.ts,.ts,143,4,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/renewals/dms-complete-renewal-dialog.tsx,.tsx,8284,215,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/renewals/dms-renewal-requests-page-client.tsx,.tsx,1310,38,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/renewals/dms-renewal-requests-table.tsx,.tsx,9058,198,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/renewals/dms-renewal-status-badge.tsx,.tsx,1570,30,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/renewals/dms-start-renewal-dialog.tsx,.tsx,4819,147,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/review-queue/dms-review-queue-dashboard-cards.tsx,.tsx,2444,80,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/review-queue/dms-review-queue-filters.tsx,.tsx,8244,208,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/review-queue/dms-review-queue-item-drawer.tsx,.tsx,37682,807,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/review-queue/dms-review-queue-page-client.tsx,.tsx,6480,184,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/review-queue/dms-review-queue-table.tsx,.tsx,13470,288,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-batch-list-client.tsx,.tsx,7728,171,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-batch-review-queue-client.tsx,.tsx,24800,597,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-batch-upload-progress.tsx,.tsx,3813,82,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-create-document-from-upload-dialog.tsx,.tsx,7077,208,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-duplicate-warning-panel.tsx,.tsx,2560,68,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-file-integrity-badge.tsx,.tsx,2214,80,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-file-size.tsx,.tsx,566,16,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-file-type-icon.tsx,.tsx,1615,48,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-upload-attach-dialog.tsx,.tsx,5577,160,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-upload-cleanup-panel.tsx,.tsx,8827,209,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-upload-constants.ts,.ts,654,21,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-upload-dropzone.tsx,.tsx,12777,311,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-upload-inbox-page-client.tsx,.tsx,27843,665,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-upload-session-status-badge.tsx,.tsx,2623,110,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/dms/upload/dms-upload-session-table.tsx,.tsx,10714,223,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/executive-ledger/executive-ledger-preview-dialog.tsx,.tsx,5726,176,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/executive-ledger/executive-ledger-preview.tsx,.tsx,2272,65,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/executive-ledger/index.ts,.ts,235,7,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/actions/hr-approvals-page-client.tsx,.tsx,5245,115,server action/API/controller,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/actions/hr-disciplinary-page-client.tsx,.tsx,26255,597,server action/API/controller,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/actions/hr-eos-page-client.tsx,.tsx,3613,75,server action/API/controller,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/actions/hr-pro-processes-page-client.tsx,.tsx,3407,77,server action/API/controller,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-activity-panel.tsx,.tsx,4516,112,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-compliance-panel.tsx,.tsx,5832,136,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-corrections-panel.tsx,.tsx,5874,134,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-duplicates-panel.tsx,.tsx,5635,125,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-fill-panel.tsx,.tsx,5296,151,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-letter-panel.tsx,.tsx,7456,191,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-readiness-panel.tsx,.tsx,5519,125,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-review-tab.tsx,.tsx,7546,172,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-search-assist.tsx,.tsx,5565,156,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/ai/hr-ai-suggestion-card.tsx,.tsx,3798,126,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/dashboard/hr-dashboard-alerts.tsx,.tsx,3837,90,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/dashboard/hr-dashboard-page-client.tsx,.tsx,25426,529,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/dashboard/hr-dashboard-section-card.tsx,.tsx,4343,130,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/dashboard/hr-headcount-by-category-widget.tsx,.tsx,3162,85,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/dashboard/hr-kpi-cards.tsx,.tsx,2445,82,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/dashboard/hr-workforce-readiness-ring.tsx,.tsx,3892,101,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/document-browser/hr-doc-browser-doc-list.tsx,.tsx,5060,132,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/document-browser/hr-doc-browser-navigator.tsx,.tsx,9229,229,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/document-browser/hr-doc-browser-page-client.tsx,.tsx,6648,167,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/document-browser/hr-doc-browser-preview.tsx,.tsx,8606,211,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/document-browser/hr-doc-browser-resize-handle.tsx,.tsx,699,23,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/document-browser/hr-doc-browser-types.ts,.ts,234,10,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/employee-letters-forms.tsx,.tsx,52866,1177,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/employee-status-badge.tsx,.tsx,1805,53,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/employee-workspace-form.tsx,.tsx,22318,544,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/employees-table.tsx,.tsx,32630,889,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/compliance/compliance-dms-add-dialog.tsx,.tsx,26352,672,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/compliance/compliance-dms-prefill-banner.tsx,.tsx,2287,58,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/compliance/dependent-document-links-section.tsx,.tsx,10734,291,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/compliance/identity-document-add-dialog.tsx,.tsx,26550,677,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/compliance/identity-document-form-fields.tsx,.tsx,10161,242,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/document-create/hr-document-compliance-review-step.tsx,.tsx,7645,227,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/document-create/hr-document-confidence-badge.tsx,.tsx,763,31,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/document-create/hr-document-conflict-card.tsx,.tsx,2188,49,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/document-create/hr-document-create-summary-step.tsx,.tsx,5695,140,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/document-create/hr-document-employee-create-wizard.tsx,.tsx,15075,373,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/document-create/hr-document-employee-review-step.tsx,.tsx,18820,498,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/document-create/hr-document-picker-step.tsx,.tsx,8775,202,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/document-to-record/hr-doc-to-record-wizard.tsx,.tsx,38093,846,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/tabs/employee-compliance-tab.tsx,.tsx,85134,1506,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/tabs/employee-hr-actions-tab.tsx,.tsx,58226,1021,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/tabs/employee-operations-tab.tsx,.tsx,56102,1247,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/tabs/employee-overview-tab.tsx,.tsx,35775,764,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/tabs/employee-payroll-tab.tsx,.tsx,47904,1104,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/tabs/employee-placeholder-tab.tsx,.tsx,802,26,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/tabs/employee-profile-tab.tsx,.tsx,26312,642,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/employees/tabs/employee-time-tab.tsx,.tsx,59220,1371,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/operations/assignments/hr-assignments-page-client.tsx,.tsx,5831,137,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/operations/blocks/hr-blocks-page-client.tsx,.tsx,5868,140,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/operations/readiness/hr-readiness-page-client.tsx,.tsx,5801,137,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/payroll/salaries/hr-salaries-page-client.tsx,.tsx,7752,187,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/payroll/wps/hr-wps-page-client.tsx,.tsx,8441,206,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/candidate-workspace-form.tsx,.tsx,10754,266,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/candidates-page-client.tsx,.tsx,7524,164,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/global-onboarding-page-client.tsx,.tsx,4842,111,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/interviews-page-client.tsx,.tsx,4768,106,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/offers-page-client.tsx,.tsx,4860,108,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/requisitions-page-client.tsx,.tsx,11665,266,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/tabs/candidate-conversion-tab.tsx,.tsx,12911,284,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/tabs/candidate-documents-tab.tsx,.tsx,8150,206,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/tabs/candidate-interviews-tab.tsx,.tsx,11399,270,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/tabs/candidate-offers-tab.tsx,.tsx,11534,269,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/tabs/candidate-onboarding-tab.tsx,.tsx,10654,251,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/tabs/candidate-overview-tab.tsx,.tsx,7077,150,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/recruitment/tabs/candidate-profile-tab.tsx,.tsx,10358,254,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/search/hr-search-bar.tsx,.tsx,4535,127,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/search/hr-search-empty-state.tsx,.tsx,2705,65,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/search/hr-search-filters.tsx,.tsx,5673,136,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/search/hr-search-page-client.tsx,.tsx,9312,255,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/search/hr-search-result-card.tsx,.tsx,3799,94,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/search/hr-search-result-group.tsx,.tsx,2836,79,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/search/index.ts,.ts,427,7,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/settings/hr-leave-types-settings-page-client.tsx,.tsx,1858,62,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/settings/hr-mohre-establishments-page.tsx,.tsx,10833,287,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/settings/hr-settings-lookup-page.tsx,.tsx,10398,252,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/time/attendance/hr-attendance-page-client.tsx,.tsx,7784,185,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/time/leave/hr-leave-page-client.tsx,.tsx,8726,201,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/hr/time/shifts/hr-shifts-page-client.tsx,.tsx,4189,94,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/actions.ts,.ts,81393,2438,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/types.ts,.ts,13506,520,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/validation.ts,.ts,20364,611,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/bank-workspace-form.tsx,.tsx,11424,219,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/banks-table.tsx,.tsx,7692,205,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/cost-center-workspace-form.tsx,.tsx,11953,216,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/cost-centers-table.tsx,.tsx,7855,204,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/currencies-table.tsx,.tsx,11255,321,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/currency-workspace-form.tsx,.tsx,11529,210,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/payment-term-workspace-form.tsx,.tsx,10985,197,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/payment-terms-table.tsx,.tsx,7691,196,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/profit-center-workspace-form.tsx,.tsx,12119,216,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/profit-centers-table.tsx,.tsx,7943,204,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/tax-type-workspace-form.tsx,.tsx,13248,231,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/finance-basics/components/tax-types-table.tsx,.tsx,7668,201,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/geography/actions.ts,.ts,68953,2222,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/geography/types.ts,.ts,12538,458,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/geography/validation.ts,.ts,15303,488,product source,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/geography/components/area-workspace-form.tsx,.tsx,8915,182,component,features,pending,not started,,,,,,
AGT_ERP,src/features/master-data/geography/components/areas-table.tsx,.tsx,13071,406,component,features,pending,not started,,,,,,
